,lemma,Polarity
7298,meningismo,-0.25
7299,meningitis,-0.25
7300,menospreciar,-0.268
7301,menosprecio,-0.304
7302,mensual,0.375
7303,mental,0.292
7304,mente,0.375
7305,mentecato,-0.333
7306,mentir,-0.625
7307,mentira,-0.3
7308,mentiroso,-0.625
7309,mentón,-0.375
7310,menudo,0.375
7311,mequetrefe,-0.5
7312,meralgia,-0.375
7313,mercadeo,0.25
7314,mercadillo,-0.25
7315,mercado_bursátil,0.25
7316,mercado_de_valores,0.25
7317,mercenario,0.25
7318,merchandising,0.25
7319,merecedor,0.813
7320,merecer,0.438
7321,merecido,0.1875
7322,merecimiento,0.25
7323,meritocracia,0.313
7324,meritorio,0.5415
7325,merluzo,-0.375
7326,merodeador,0.25
7327,mes_a_mes,-0.375
7328,mesa_de_despacho,-0.25
7329,mesita_de_café,-0.25
7330,mesofítico,0.25
7331,mesomorfo,0.375
7332,mestizar,-0.625
7333,mestizo,-0.375
7334,mesura,0.375
7335,mesurado,0.542
7336,mesías,-0.25
7337,mesófilo,0.25
7338,metacarpo,0.25
7339,metaconocimiento,0.25
7340,metafísica,0.25
7341,metafórico,0.25
7342,metalepsis,-0.25
7343,metalistería,0.375
7344,metano,-0.25
7345,metanol,-0.25
7346,metedor,-1.0
7347,meterse_con,-0.375
7348,meteórico,0.25
7349,meticuloso,0.344
7350,metijón,-0.25
7351,metonímia,0.25
7352,metonímico,0.25
7353,metotrexato,0.25
7354,metralgia,-0.5
7355,metrónomo,0.25
7356,metódico,0.375
7357,meyótico,-0.25
7358,mezclable,0.5
7359,mezquinamente,-0.25
7360,mezquino,-0.469
7361,mezuzá,0.25
7362,miasmático,0.25
7363,miastenia,-0.25
7364,miau,0.375
7365,michelín,-0.375
7366,microfonación,0.375
7367,microfotómetro,0.25
7368,micronutriente,-0.25
7369,microonda,-0.25
7370,microscopio_electrónico,0.25
7371,microsporidios,-0.5
7372,miedoso,-0.375
7373,mielatelia,-0.25
7374,mientes,0.25
7375,migraña,-0.25
7376,milagroso,0.375
7377,milano_negro,-0.25
7378,mildiu,-0.375
7379,militancia,-0.25
7380,militante,-0.437
7381,militantismo,-0.25
7382,militarización,0.25
7383,millettia,-0.25
7384,mimado,0.25
7385,mimetizar,0.25
7386,mimoso,0.375
7387,mimético,0.313
7388,mina_de_oro,0.25
7389,minado,0.0
7390,mineral_de_plomo,-0.25
7391,mini,-0.25
7392,minimoto,-0.25
7393,ministerio_de_asuntos_exteriores,0.25
7394,minucioso,0.438
7395,minyán,-0.25
7396,miocardiopatía,-0.375
7397,miofibrilla,0.25
7398,miopía,0.5
7399,mirada_desafiante,-0.375
7400,mirada_feroz,-0.375
7401,mirada_fulminante,-0.375
7402,miradita,0.25
7403,miramento,0.5
7404,miramiento,0.688
7405,mirar_a_las_musarañas,-0.25
7406,mirar_por,0.25
7407,mirlo,-0.25
7408,mirmecófagos,-0.25
7409,mirmecófilo,0.375
7410,misantropía,-0.437
7411,misantrópico,-1.0
7412,miserable,-0.3165
7413,miseria,-0.292
7414,misil_balístico_intercontinental,0.25
7415,misión_imposible,-0.375
7416,misión_religiosa,0.25
7417,mismísimo,0.5
7418,misofobia,-0.5
7419,misofóbico,-0.75
7420,misoginia,-0.625
7421,misoneísmo,-0.25
7422,misticismo,0.25
7423,mistificar,0.25
7424,misántropo,-0.75
7425,misógino,-0.687
7426,mitigable,0.625
7427,mitigado,-0.5
7428,mitologista,0.25
7429,mitologo,0.25
7430,mitólogo,0.25
7431,mixomatosis,-0.25
7432,mixosporidios,-0.5
7433,moblaje,-0.25
7434,moca,-0.25
7435,mocoso,-0.437
7436,mod,-0.25
7437,modelo_a_escala,0.25
7438,modelo_a_imitar,0.25
7439,moderantismo,0.25
7440,moderato,0.25
7441,modernizado,0.5
7442,moderno,0.328
7443,modestia,0.313
7444,modicidad,0.25
7445,modificable,0.375
7446,modificado,0.292
7447,modorra,0.25
7448,modoso,0.875
7449,modélico,0.875
7450,mofa,-0.25
7451,mofador,-0.5
7452,mofarse,-0.25
7453,mohoso,-0.312
7454,mohín,-0.375
7455,mohína,-0.312
7456,mohíno,-0.75
7457,mojigato,0.4375
7458,moldeable,0.5
7459,molestar,-0.458
7460,molestar_repetidamente,-0.375
7461,molestia,-0.347
7462,molesto,-0.538
7463,momentáneo,0.375
7464,mona,0.25
7465,monario,-0.25
7466,monarquía,-0.25
7467,mongolismo,-0.25
7468,mongoloide,-0.25
7469,mono,0.469
7470,monoaural,-0.25
7471,monorquidia,-0.375
7472,monosilábico,0.25
7473,monosémico,0.375
7474,monosílabo,0.25
7475,monoteísmo,0.25
7476,monsenor,0.25
7477,monseñor,0.25
7478,monstruosidad,-0.5
7479,monstruoso,-0.396
7480,montado,0.375
7481,monte_de_piedad,0.25
7482,montecillo,-0.25
7483,montería,-0.312
7484,monumento_a_Washington,0.25
7485,monumento_nacional,0.25
7486,monárquico,0.375
7487,monástico,0.313
7488,monóxido_de_carbono,-0.25
7489,moral,0.344
7490,moral_sexual,0.25
7491,moralizador,0.625
7492,moralizar,0.375
7493,moralmente,0.5
7494,morbosidad,-0.312
7495,mordacidad,0.25
7496,mordida_de_perro,-0.25
7497,mordisco_de_perro,-0.25
7498,moreno,-0.417
7499,moretón,-0.375
7500,morganático,0.25
7501,morgue,-0.375
7502,moribundo,-0.375
7503,morirse,-0.312
7504,moronidad,-0.25
7505,mortal,-0.3435
7506,mortificado,-0.25
7507,mortificador,-0.25
7508,mortificante,-0.5
7509,mortificar,-0.562
7510,mortinato,0.25
7511,mortuorio,-0.25
7512,mortífero,-0.375
7513,mosca,0.25
7514,mosqueado,-0.75
7515,motete,0.25
7516,motilidad,0.25
7517,motivación_irracional,0.25
7518,motivador,0.375
7519,motivar,0.25
7520,moto,-0.25
7521,motricidad,0.25
7522,motín,-0.25
7523,moverse_estruendosamente,-0.375
7524,movible,0.292
7525,movido,-0.25
7526,movilidad,0.25
7527,movilización_militar,0.25
7528,movimiento_gay,0.25
7529,movimiento_juvenil,0.25
7530,movimiento_libertario,0.25
7531,movimiento_obrero,0.25
7532,movimiento_religioso,0.25
7533,mozo_de_cuadra,0.25
7534,mozo_de_establo,0.25
7535,moña,-0.375
7536,moño,-0.25
7537,muchachil,0.375
7538,mucho_pedir,0.375
7539,mucilaginoso,0.313
7540,mucosidad,-0.25
7541,mucus,-0.25
7542,mudable,-0.375
7543,mudez,-0.25
7544,mudra,0.375
7545,mueblaje,-0.25
7546,mueble_de_época,0.25
7547,mueca_de_dolor,-0.375
7548,muela_del_juicio,-0.5
7549,muerte_cerebral,-0.375
7550,muerte_civil,0.25
7551,muerte_de_un_millón_de_personas,-0.375
7552,muerto_viviente,-0.375
7553,muescar,0.375
7554,muestra_de_tela,0.25
7555,muestreo,0.25
7556,muflón,-0.375
7557,mugido,0.375
7558,mugre,-0.25
7559,mugriento,-0.25
7560,mujer_de_peso,0.375
7561,mujeriego,-0.25
7562,mujeril,0.25
7563,mullido,0.25
7564,multa,-0.375
7565,multable,-0.5
7566,multiforme,0.375
7567,multiracial,0.25
7568,multiuso,0.25
7569,mundano,0.25
7570,mundial,0.275
7571,mundo_de_fantasía,-0.25
7572,mundo_de_la_fantasía,-0.375
7573,mundo_del_crimen,-0.5
7574,munificencia,0.25
7575,munificente,0.25
7576,munificiencia,0.25
7577,munífico,0.25
7578,mural,-0.25
7579,muralla,-0.312
7580,murmullo,-0.25
7581,murmurio,-0.375
7582,murria,-0.375
7583,murriña,-0.25
7584,musculoso,0.375
7585,museo_científico,0.25
7586,musical,0.375
7587,musicológicamente,0.375
7588,musitar,-0.25
7589,muslera,-0.25
7590,muslo_de_pavo,-0.5
7591,mustela,-0.312
7592,mustiar,-0.25
7593,mustiarse,-0.25
7594,mutabilidad,0.375
7595,mutable,0.25
7596,mutante,0.25
7597,mutilado,-0.375
7598,mutilar,-0.304
7599,mutuamente,-0.375
7600,muyahid,-0.5
7601,muñequera,-0.312
7602,máchmetro,0.25
7603,mácula,-0.562
7604,máquina_de_rayos_X,0.25
7605,márketing,0.25
7606,mármol_verde_antiguo,-0.375
7607,mártir,-0.25
7608,más_allá,-0.375
7609,máster_en_educación,0.25
7610,máximo,0.625
7611,médico_de_cabecera,-0.25
7612,médico_generalista,-0.25
7613,médula_oblonga,-0.25
7614,mérito,0.417
7615,método_de_enseñanza,0.25
7616,método_ecléctico,0.25
7617,método_pedagógico,0.25
7618,métricamente,0.25
7619,métrico,0.313
7620,mímico,0.375
7621,mísero,-0.25
7622,míster,0.25
7623,místico,0.25
7624,módulo_de_mando,0.25
7625,mórbido,-0.292
7626,móvil,0.313
7627,música_clásica,0.375
7628,música_pop,0.375
7629,naciente,0.25
7630,nacimiento_del_cabello,0.25
7631,nada_crítico,-0.25
7632,nada_halagador,-0.625
7633,nada_polémico,-0.25
7634,nadaderas,0.25
7635,naltrexona,0.25
7636,naranja,0.375
7637,narcisista,0.25
7638,narco,-0.25
7639,narcolepsia,-0.25
7640,narcoleptico,-0.25
7641,narcosis,-0.5
7642,narcotismo,-0.5
7643,narcotizado,0.25
7644,narcotraficante,-0.25
7645,narcotráfico,-0.25
7646,narcómano,-0.375
7647,narrativo,0.375
7648,nasión,0.25
7649,nata_cortada,-0.375
7650,nato,0.5
7651,naturista,0.25
7652,naufragio,-0.312
7653,naupatía,-0.375
7654,nauseabundo,-0.25
7655,nauseoso,-0.25
7656,navaja_automática,0.25
7657,nave_espacial,0.25
7658,neanthertal,0.25
7659,nebrina,0.25
7660,necedad,-0.5
7661,necio,0.25
7662,necrofilia,-0.25
7663,necromancia,-0.25
7664,necromanía,-0.25
7665,necromántico,-0.375
7666,necropsia,-0.375
7667,necrosis,-0.25
7668,necrótico,-0.25
7669,nefando,-0.5
7670,negable,0.375
7671,negado,-0.25
7672,negarse,0.25
7673,negligencia,-0.312
7674,negligé,-0.25
7675,negociación_comercial,0.25
7676,negrito,-0.375
7677,negro,-0.3265
7678,negro-azulado,-0.5
7679,negro_azabache,-0.312
7680,negro_carbón,-0.312
7681,negroide,0.25
7682,negrura,-0.312
7683,negruzco,-0.25
7684,nemotecnia,0.25
7685,neoclasicismo,0.25
7686,neolengua,-0.25
7687,neoliberal,0.375
7688,neoplasia,-0.375
7689,neostigmina,0.25
7690,nerita,-0.25
7691,nervio_troclear,0.25
7692,neto,0.313
7693,neumoconiosis,-0.375
7694,neumotórax,-0.375
7695,neuralgia,-0.375
7696,neurastenia,-0.25
7697,neurasténico,-0.3125
7698,neuritis,-0.375
7699,neurobiológico,0.25
7700,neurofibromatosis,-0.25
7701,neuroléptico,0.25
7702,neurosis,-0.375
7703,neurospora,-0.375
7704,neurotóxico,-0.25
7705,neurálgico,-0.25
7706,neurótico,-0.375
7707,neutral,-0.25
7708,neutralidad,-0.25
7709,neutralizado,0.5
7710,nevera,-0.25
7711,nevus,-0.25
7712,nick,-0.25
7713,nictalopía,-0.5
7714,nicturia,-0.25
7715,nido_de_arañas,-0.75
7716,nido_de_ardilla,-0.25
7717,nigromancia,-0.25
7718,nigromántico,-0.25
7719,nihilismo,-0.25
7720,nihilista,-0.25
7721,ninchi,-0.375
7722,ninfomanía,-0.375
7723,ninfula,0.25
7724,ninfómana,-0.4375
7725,niqui,0.25
7726,nirvana,-0.25
7727,nitrificarse,0.25
7728,nitrobenceno,-0.25
7729,nivelado,0.375
7730,niño_enmadrado,-0.375
7731,no,0.375
7732,no_alarmante,0.625
7733,no_alistado,-0.25
7734,no_apareado,0.25
7735,no_astringente,-0.25
7736,no_atribuíble,-0.375
7737,no_autorizado,-0.75
7738,no_catalogado,-0.25
7739,no_causativo,-0.25
7740,no_cercada,-0.25
7741,no_cercado,-0.25
7742,no_cognoscible,-0.75
7743,no_comprometido,-0.5
7744,no_comunicación,0.25
7745,no_constreñido,-0.25
7746,no_consumado,-0.375
7747,no_coronado,-0.25
7748,no_cualificado,-0.875
7749,no_de_primos,0.25
7750,no_deducible,-0.25
7751,no_delineado,-0.25
7752,no_demostrado,-0.5
7753,no_disponible,-0.375
7754,no_edificante,-0.75
7755,no_elevado,0.25
7756,no_elástico,-0.625
7757,no_esclarecedor,0.25
7758,no_estreñido,0.375
7759,no_excitable,-0.5
7760,no_explosivo,-0.25
7761,no_extensible,-0.25
7762,no_ficticio,-0.25
7763,no_financiado,-0.375
7764,no_fisible,-0.25
7765,no_heredable,-0.375
7766,no_identificado,-0.375
7767,no_iluminador,0.25
7768,no_investigador,-0.25
7769,no_ionizado,-0.25
7770,no_iónico,-0.25
7771,no_lavable,-0.25
7772,no_metal,-0.25
7773,no_metálico,-0.25
7774,no_pagar,-0.5
7775,no_perecible,0.25
7776,no_portátil,-0.25
7777,no_profético,0.25
7778,no_reconocido,-0.5
7779,no_recíproco,-0.25
7780,no_redivivo,-0.375
7781,no_regenerado,-0.25
7782,no_registrado,-0.25
7783,no_renovado,-0.375
7784,no_requerido,-0.375
7785,no_resbaladizo,-0.5
7786,no_resbaloso,-0.5
7787,no_reservado,-0.375
7788,no_residencial,-0.375
7789,no_residenciales,-0.375
7790,no_resinoso,0.25
7791,no_retractil,-0.25
7792,no_saludable,-0.5
7793,no_sectario,0.375
7794,no_seleccionado,-0.25
7795,no_sindicalista,-0.25
7796,no_solicitado,-0.375
7797,no_submarino,-0.375
7798,no_sumergible,-0.375
7799,no_susceptible,-0.5
7800,no_tradicional,-0.5
7801,no_vendido,-0.25
7802,noble,0.542
7803,noble_vitalicio,-0.25
7804,nocaut,-0.375
7805,nocente,-0.375
7806,nocional,-0.312
7807,nociones,-0.375
7808,nocivo,-0.437
7809,nocturnamente,-0.25
7810,noluntad,-1.0
7811,nombre_de_fábrica,0.25
7812,nomia,0.25
7813,nominar,0.25
7814,nonato,-0.25
7815,nones,0.375
7816,noqueador,-0.375
7817,normal,0.393
7818,normalidad,0.292
7819,nosología,-0.25
7820,nostalgia,0.25
7821,nota_amarga,-0.375
7822,nota_musical,0.25
7823,notable,0.775
7824,noticiario_cinematográfico,-0.25
7825,notoriedad,0.375
7826,novato,-0.5
7827,novedoso,0.375
7828,novel,0.5
7829,novela_corta,-0.25
7830,novela_de_aventuras,-0.25
7831,novelar,-0.25
7832,novial,-0.25
7833,nubarrón,-0.5
7834,nube_corneal,-0.25
7835,nubes_de_guerra,-0.5
7836,nublado,0.25
7837,nubloso,-0.25
7838,nudista,0.25
7839,nuevas,0.25
7840,nuez,-0.25
7841,nuez_de_cola,-0.25
7842,nuez_moscada,-0.25
7843,nuez_muescada,-0.25
7844,numerario,-0.375
7845,numinoso,0.375
7846,nutricionalmente,0.375
7847,nutricionista,0.25
7848,nutrición_autótrofa,0.25
7849,nutrido,0.5
7850,nutrimento,0.25
7851,nutrir,0.275
7852,nutritivo,0.688
7853,náutica,0.5
7854,nítido,0.333
7855,nóstico,0.375
7856,núbil,0.5
7857,número_atómico_22,-0.25
7858,número_atómico_24,-0.25
7859,número_atómico_25,-0.25
7860,número_atómico_27,-0.25
7861,número_atómico_34,-0.25
7862,número_atómico_4,-0.25
7863,número_atómico_73,-0.25
7864,número_atómico_76,-0.375
7865,número_romano,0.25
7866,números_rojos,0.25
7867,obedecer,0.375
7868,obediencia,0.25
7869,obediente,0.542
7870,obelión,0.25
7871,obeso,-0.25
7872,objeción,-0.275
7873,objetar,-0.375
7874,objetificar,0.25
7875,objetividad,0.375
7876,objetivo,0.313
7877,objeto_indirecto,0.25
7878,objetor,-0.25
7879,objetor_de_conciencia,0.25
7880,obligación_noble,0.25
7881,obligación_simple,0.5
7882,obligación_sin_garantía,0.5
7883,obliteración,-0.375
7884,oboe_de_amore,-0.25
7885,obra_de_consulta,0.25
7886,obra_literaria,0.25
7887,obsceno,-0.375
7888,obscurantista,-0.25
7889,obscuridad,-0.625
7890,obsequioso,0.375
7891,observable,0.625
7892,observado,0.375
7893,observador,0.375
7894,observancia,0.625
7895,obsesivo,-0.25
7896,obseso,-0.5
7897,obsidiana,-0.375
7898,obstaculización,-0.25
7899,obstinarse,-0.25
7900,obstructor,0.25
7901,obstáculo_de_arena,-0.375
7902,obtener_frutos,0.75
7903,obtenible,0.375
7904,obvia,0.438
7905,obviamente,-0.25
7906,obvio,0.4
7907,oca_azul,-0.375
7908,occidentalizar,0.375
7909,oceánico,0.25
7910,ocioso,0.375
7911,oclusivo,0.25
7912,ocre,0.375
7913,octosilábico,0.25
7914,octosílabo,0.25
7915,octópodo,-0.25
7916,ocultismo,-0.375
7917,ocuparse,0.25
7918,ocurrencia_oportuna,0.5
7919,ocurrente,0.625
7920,ocurrirse,0.25
7921,oda,-0.25
7922,odiado,-0.75
7923,odiar,-1.0
7924,odinofagia,-0.625
7925,odio,-0.5
7926,odiosidad,-0.5
7927,ofender,-0.594
7928,ofenderse,-0.5
7929,ofendido,-0.375
7930,ofensiva,-0.25
7931,ofensivo,-0.429
7932,oferta_de_matrimonio,0.25
7933,ofertorio,0.375
7934,office,-0.375
7935,offset,0.25
7936,oficial_de_la_ley,-0.25
7937,oficial_pagador,0.25
7938,oficiante,0.25
7939,oficina_de_empleo,0.375
7940,oficinista,0.25
7941,oficio,0.333
7942,ofrecer_sexo,0.25
7943,ofrecimiento_de_matrimonio,0.25
7944,ofrenda,0.25
7945,oftalmia,-0.5
7946,oftalmía,-0.5
7947,ojeroso,-0.25
7948,ojiazul,0.25
7949,ojo_de_pez,-0.25
7950,ojos,0.25
7951,ok,0.375
7952,okey,0.375
7953,ola_de_protestas,-0.25
7954,oler,-0.281
7955,oliva,0.375
7956,oliváceo,0.375
7957,olla_de_barro,-0.25
7958,olla_para_asar,0.25
7959,olor_corporal,-0.25
7960,oloroso,0.375
7961,olvidable,0.25
7962,olvido,-0.25
7963,olvido_total,-0.25
7964,omatidio,-0.25
7965,ombrío,0.25
7966,omitir,0.313
7967,omnipresente,0.25
7968,omnisciencia,0.25
7969,omnisciente,0.25
7970,onagro,-0.25
7971,oncogén,-0.25
7972,onda_sonora,0.25
7973,ondeante,-0.312
7974,ondeo,-0.25
7975,ondulante,0.375
7976,onicosis,-0.375
7977,onomatopeico,0.375
7978,onomatopeya,0.375
7979,opaco,-0.25
7980,opalino,0.25
7981,opción_de_bloqueo,-0.375
7982,operable,0.625
7983,operacionalmente,0.25
7984,operación_de_inteligencia,-0.25
7985,operativo,0.333
7986,operatorio,0.375
7987,opistognato,0.25
7988,oportuno,0.542
7989,opresión,-0.375
7990,opresor,-0.375
7991,oprobio,-0.417
7992,oprobioso,-0.5
7993,optez,-0.25
7994,optimismo,0.458
7995,optimista,0.7030000000000001
7996,optimístico,0.875
7997,opulento,0.625
7998,opúsculo,0.25
7999,oración_interrogativa,0.25
8000,orante,0.25
8001,oratorio,0.3125
8002,orco,-0.875
8003,orden_Scorpionida,0.25
8004,orden_de_bacterias,-0.25
8005,orden_de_detención,-0.25
8006,orden_de_ejecución,-0.5
8007,orden_del_día,-0.25
8008,orden_religiosa,0.25
8009,ordenado,0.292
8010,ordenancista,0.25
8011,order_phallales,-0.25
8012,ordinariez,-0.5
8013,ordinario,-0.375
8014,orejero,0.25
8015,orfandad,-0.25
8016,organización_benéfica,0.25
8017,organizado,0.25
8018,organizativo,-0.25
8019,orgasmo,0.25
8020,orgánico,0.292
8021,orientación_religiosa,0.375
8022,orientador,0.375
8023,orientarse,0.5
8024,originalidad,0.313
8025,ornamentador,0.25
8026,ornamental,0.25
8027,ornamentalista,0.25
8028,ornamento_arquitectónico,0.375
8029,oro,0.375
8030,orquidales,-0.25
8031,orquidalgia,-0.375
8032,ortiga,-0.375
8033,orto,0.25
8034,ortopnea,-0.25
8035,ortotropo,0.5
8036,osado,0.25
8037,osar,-0.25
8038,oscilante,0.25
8039,oscilatorio,0.25
8040,oscurantismo,-0.437
8041,oscurantista,-0.25
8042,oscurecerse,-0.625
8043,oscurecido,-0.5
8044,oscuridad,-0.359
8045,oscuro,-0.575
8046,osmosis,-0.25
8047,osqueocele,-0.25
8048,ostensible,0.25
8049,osteofito,-0.625
8050,osteomalacia,-0.375
8051,osteopatía,0.25
8052,osteopetrosis,-0.375
8053,osteoporosis,-0.5
8054,osteítis,-0.25
8055,ostracodermos,0.25
8056,otitis,-0.25
8057,otorgar_una_mitra,0.375
8058,otosclerosis,-0.375
8059,otredad,-0.25
8060,out,-0.25
8061,ovacionador,0.25
8062,ovacionar,0.5
8063,oveja_negra,-0.25
8064,oxidativo,0.375
8065,oxifenbutazona,0.25
8066,oxímoron,-0.25
8067,ozonium,-0.25
8068,oído_interno,-0.25
8069,pachá,-0.25
8070,paciente,0.25
8071,paciente_interno,0.5
8072,pacificación,0.333
8073,pacto,0.281
8074,pacto_de_caballeros,0.375
8075,pacífico,0.781
8076,padecer,-0.562
8077,padecimiento,-1.0
8078,pagoda,0.25
8079,pajarota,-0.625
8080,pajarraca,-0.5
8081,pajarraco,-0.5
8082,palabra_de_honor,0.25
8083,palabra_malsonante,-0.625
8084,palabras,-0.25
8085,palabras_amorosas,0.25
8086,palabras_de_despedida,-0.25
8087,palabrota,-0.625
8088,palanquista,-0.25
8089,palatalizado,-0.25
8090,palatosquisis,-0.25
8091,paleoantropología,0.25
8092,paleoantropológico,0.25
8093,paleopatología,-0.25
8094,paliación,-0.25
8095,paliativo,-0.25
8096,palidecer,-0.5
8097,palmarla,-0.25
8098,palmeador,0.25
8099,palmear,0.375
8100,palo_de_escoba,0.25
8101,paloteado,-0.375
8102,paloteo,-0.375
8103,palpable,0.25
8104,paludismo,-0.25
8105,paludismo_hemolítico,-0.5
8106,palurdo,-0.312
8107,pampa,0.375
8108,pan_eucarístico,0.25
8109,pan_negro,-0.25
8110,pancitopenia,-0.375
8111,pancreatitis,-0.25
8112,pandear,-0.5
8113,pandearse,-0.375
8114,panecillo,0.25
8115,panecillo_de_viena,-0.25
8116,panegirista,0.375
8117,panegírico,0.5625
8118,panorámico,0.5
8119,pantalones_de_montar,-0.25
8120,pantufla,-0.375
8121,panzazo,-0.25
8122,panzudo,0.25
8123,panóptico,0.375
8124,papel_carbón,-0.25
8125,papel_de_carta,-0.25
8126,papel_de_regalo,0.5
8127,papeleta_de_empeño,0.25
8128,papelón,0.25
8129,paperas,-0.25
8130,papila,-0.375
8131,papismo,-0.375
8132,paprika,0.25
8133,parable,0.375
8134,paracetamol,-0.25
8135,parada_de_camiones,0.25
8136,parafilia,-0.5
8137,paraje,0.25
8138,paralelo,-0.25
8139,paralogismo,-0.5
8140,paralítico,-0.3125
8141,parangón,0.375
8142,paranoia,-0.25
8143,paranoico,-0.5
8144,paraplejia,-0.625
8145,paraplejía,-0.625
8146,paraplégico,-0.625
8147,paraquat,-0.25
8148,parasiticida,0.625
8149,parasitismo,-0.375
8150,parchís,0.375
8151,parco,-0.375
8152,pardo,0.25
8153,parecido,0.344
8154,parecido_mutuo,-0.25
8155,parecido_mútuo,-0.25
8156,pareo,-0.25
8157,paresia,-0.375
8158,paresis,-0.375
8159,parestesia,-0.375
8160,paripinado,0.25
8161,parir_cerditos,0.25
8162,parir_puercos,0.25
8163,parkinson,-0.375
8164,parmesano,-0.375
8165,paro_cardíaco,-0.375
8166,parodia,0.25
8167,paroxismo,-0.75
8168,parque_zoológico,-0.25
8169,parquedad,-0.5
8170,parricidio,-0.25
8171,parsimonia,-0.375
8172,parte_demandante,-0.25
8173,parte_inferior,-0.5
8174,partes_iguales,0.25
8175,participante,0.375
8176,participar_en,0.25
8177,participativo,0.5
8178,participio_pasado,0.25
8179,particular,0.313
8180,partidaria,0.25
8181,partidista,0.375
8182,partido,0.292
8183,partido_político,-0.25
8184,partícula_beta,-0.25
8185,partícula_elemental,-0.25
8186,parvedad,-0.437
8187,parálisis_cerebral,-0.25
8188,parásitos,-0.875
8189,parésico,-0.25
8190,pasable,0.542
8191,pasajero,-0.25
8192,pasamano,-0.25
8193,pasar_de_moda,0.25
8194,pasar_el_rato,0.25
8195,pasar_la_aspiradora,0.25
8196,pasar_por_encima,-0.25
8197,pasar_revista,-0.25
8198,pasar_sin_dificultad,0.375
8199,pase_adelantado,0.25
8200,pase_completo,0.375
8201,pase_lateral,0.25
8202,paseata,0.375
8203,paseo_en_barco,0.25
8204,paseo_en_yate,0.25
8205,pasiva,0.375
8206,pasividad,-0.75
8207,pasivo,0.313
8208,pasma,-0.25
8209,pasmoso,0.313
8210,paso_de_baile,0.25
8211,paso_lento,-0.25
8212,passeri,0.25
8213,pastelito_relleno,-0.25
8214,pasterización,-0.25
8215,pasteurelosis,-0.25
8216,pasteurización,-0.25
8217,pastizal,0.375
8218,pastura,0.375
8219,pataleta,-0.625
8220,patas_arriba,-0.375
8221,patata_caliente,-0.375
8222,patatús,-0.375
8223,patente,0.542
8224,patentemente,-0.25
8225,paternal,0.25
8226,paternalismo,0.313
8227,paternalista,0.375
8228,patetismo,-0.5
8229,patidifuso,0.375
8230,patilargo,0.25
8231,patitieso,0.375
8232,patito_feo,0.25
8233,patochada,-0.375
8234,patología_animal,-0.25
8235,patología_vegetal,-0.25
8236,patológicamente,0.25
8237,patoso,-0.25
8238,patricidio,-0.375
8239,patricio,0.5
8240,patrilineal,0.25
8241,patriotero,0.3125
8242,patriótico,0.5
8243,patrocinado,0.25
8244,patronal,0.25
8245,patrullaje,0.25
8246,patrullar,0.25
